0	0	416	1	1	-1
0	32	416	1	1	-1
0	64	416	1	1	-1
0	96	416	1	1	-1
0	128	416	1	1	-1
0	160	416	1	1	-1
0	192	416	1	1	-1
0	224	416	1	1	-1
0	256	416	1	1	-1
0	288	416	1	1	-1
0	320	416	1	1	-1
0	352	416	1	1	-1
0	384	416	1	1	-1
0	416	416	1	1	-1
0	448	416	1	1	-1
0	480	416	1	1	-1
0	448	384	1	1	-1
0	480	384	1	1	-1
0	448	352	1	1	-1
0	480	352	1	1	-1
0	448	320	1	1	-1
0	480	320	1	1	-1
0	448	288	1	1	-1
0	480	288	1	1	-1
0	416	288	1	1	-1
0	384	288	1	1	-1
0	352	288	1	1	-1
0	448	256	1	1	-1
0	480	256	1	1	-1
0	448	224	1	1	-1
0	480	224	1	1	-1
0	448	192	1	1	-1
0	480	192	1	1	1
0	448	160	1	1	-1
0	480	160	1	1	-1
0	448	128	1	1	-1
0	480	128	1	1	-1
0	448	96	1	1	-1
0	480	96	1	1	-1
					
0	0	288	1	1	-1
0	32	288	1	1	-1
					
0	0	256	1	1	-1
0	32	256	1	1	-1
0	0	224	1	1	-1
0	32	224	1	1	-1
0	64	224	1	1	-1
0	96	224	1	1	-1
0	128	224	1	1	-1
0	160	224	1	1	-1
0	192	224	1	1	-1
0	224	224	1	1	-1
0	256	224	1	1	-1
0	288	224	1	1	-1
0	0	192	1	1	-1
0	32	192	1	1	-1
0	0	160	1	1	-1
0	32	160	1	0	-1
0	0	128	1	1	-1
0	32	128	1	0	-1
0	0	96	1	1	-1
0	32	96	1	0	-1
0	0	96	1	1	-1
0	32	96	1	0	-1
2	224	384	0	1	-1
2	256	352	0	1	-1
2	288	320	0	1	-1
2	320	288	0	1	-1

2	160	192	0	1	-1
2	192	160	0	1	-1
2	224	128	0	1	-1
2	256	96	0	1	-1
2	288	64	0	1	-1
3	192	120	0	1	-1	69	288
4	64	122	0	1	-1
1	152	308	1	1	-1
1	408	308	1	1	-1	
1	280	96	1	1	-1
