1	160	320	0	1	6
1	448	320	0	1	7
1	672	320	0	1	7
1	960	320	0	1	6
1	1216	320	0	1	1
0	0	384	0	1	-1
0	32	384	0	1	-1
0	64	384	0	1	-1
0	96	384	0	1	-1
0	128	384	0	1	-1
0	160	384	0	1	-1
0	192	384	0	1	-1
0	224	384	0	1	-1
0	256	384	0	1	-1
0	288	384	0	1	-1
0	320	384	0	1	-1
0	352	384	0	1	-1
0	384	384	0	1	-1
0	416	384	0	1	-1
0	448	384	0	1	-1
0	480	384	0	1	-1
0	512	384	0	1	-1
0	544	384	0	1	-1
0	576	384	0	1	-1
0	608	384	0	1	-1
0	640	384	0	1	-1
0	672	384	0	1	-1
0	704	384	0	1	-1
0	736	384	0	1	-1
0	768	384	0	1	-1
0	800	384	0	1	-1
0	832	384	0	1	-1
0	864	384	0	1	-1
0	896	384	0	1	-1
0	928	384	0	1	-1
0	960	384	0	1	-1
0	992	384	0	1	-1
0	1024	384	0	1	-1
0	1056	384	0	1	-1
0	1088	384	0	1	-1
0	1120	384	0	1	-1
0	1152	384	0	1	-1
0	1184	384	0	1	-1
0	1216	384	0	1	-1
0	1248	384	0	1	-1
0	1280	384	0	1	-1
0	1312	384	0	1	-1
0	1344	384	0	1	-1
0	1376	384	0	1	-1
0	1408	384	0	1	-1
0	1440	384	0	1	-1
0	1472	384	0	1	-1
0	1504	384	0	1	-1
