0	0	64	1	1	-1
0	0	96	1	1	-1
0	0	224	1	1	-1
0	0	256	1	1	-1
0	0	288	1	1	-1
0	0	320	1	1	-1
0	0	352	1	1	-1
0	0	384	1	1	-1
0	0	416	1	1	-1
0	32	224	1	1	-1
0	128	288	1	1	-1
0	160	288	1	1	-1
0	192	224	1	1	-1
0	224	224	1	1	-1
0	256	224	1	1	-1
0	256	256	1	1	-1
0	256	288	1	1	-1
0	256	320	1	1	-1
0	256	352	1	1	-1
0	256	384	1	1	-1
0	256	416	1	1	-1
0	288	224	1	1	-1
0	288	256	1	1	-1
0	288	288	1	1	-1
0	288	320	1	1	-1
0	288	352	1	1	-1
0	288	384	1	1	-1
0	288	416	1	1	-1
0	384	224	1	1	-1
0	416	224	1	1	-1
0	448	224	1	1	-1
0	448	256	1	1	-1
0	448	288	1	1	-1
0	448	320	1	1	-1
0	448	352	1	1	-1
0	448	384	1	1	-1
0	448	416	1	1	-1
0	480	224	1	1	-1
0	480	256	1	1	-1
0	480	288	1	1	-1
0	480	320	1	1	-1
0	480	352	1	1	-1
0	480	384	1	1	-1
0	480	416	1	1	-1
0	512	224	1	1	-1
0	512	256	1	1	-1
0	512	288	1	1	-1
0	512	320	1	1	-1
0	512	352	1	1	-1
0	512	384	1	1	-1
0	512	384	1	1	-1
0	544	224	1	1	-1
0	576	288	1	1	-1
0	608	288	1	1	-1
0	640	352	1	1	-1
0	672	352	1	1	-1
0	704	224	1	1	-1
0	704	256	1	1	-1
0	704	288	1	1	-1
0	704	320	1	1	-1
0	704	352	1	1	-1
0	736	224	1	1	-1
0	736	256	1	1	-1
0	736	288	1	1	-1
0	736	320	1	1	-1
0	736	352	1	1	-1
0	768	224	1	1	-1
0	800	224	1	1	-1
0	832	224	1	1	-1
0	864	224	1	1	-1
0	928	288	1	1	-1
0	960	64	1	1	-1
0	960	96	1	1	-1
0	960	128	1	1	-1
0	960	160	1	1	-1
0	960	192	1	1	-1
0	960	224	1	1	-1
0	960	256	1	1	-1
0	960	288	1	1	-1
0	960	320	1	1	-1
0	960	352	1	1	-1
0	960	384	1	1	-1
0	960	416	1	1	-1
0	992	64	1	1	-1
0	992	96	1	1	-1
0	992	128	1	1	-1
0	992	160	1	1	-1
0	992	192	1	1	-1
0	992	224	1	1	-1
0	992	256	1	1	-1
0	992	288	1	1	-1
0	992	320	1	1	-1
0	992	352	1	1	-1
0	992	384	1	1	-1
2	768	416	0	1	-1
2	800	384	0	1	-1
2	832	352	0	1	-1
2	864	320	0	1	-1
2	896	288	0	1	-1

5	96	224	0	1	-1	60	150
